Lookup Key,Duty % only,PAL % only,SSCL % only,Cess % only,Surcharge % only,Dual % and unit,Total Per unit charge,VAT %,,,
8527.91,0.2,0.07,0.025,0,0,,0,0.18,,,
8527.92,0,0.07,0.025,0,0,,0,0.18,,,
8527.99,0,0.11,0.025,0,0,,0,0.18,,,
8528.42,0,0.11,0.025,0,0,,0,0.18,,,
8528.49,0,0,0,0,0,,0,0,,,
8528.49.10,0.395,0,0.025,0,0,,0,0.18,,,
8528.49.90,0.395,0.11,0.025,0,0,,0,0.18,,,
8528.52,0,0.11,0.025,0,0,,0,0.18,,,
8528.59,0,0,0,0,0,,0,0,,,
8528.59.10,0.395,0,0.025,0,0,,0,0.18,,,
8528.59.90,0.395,0.11,0.025,0,0,,0,0.18,,,
8528.62,0,0.11,0.025,0,0,,0,0.18,,,
8528.69,0,0.11,0.025,0,0,,0,0.18,,,
8528.71,0,0,0,0,0,,0,0,,,
8528.71.10,0.345,0.11,0.025,0,0,,0,0.18,,,
8528.71.20,0.535,0.07,0.025,0,0,,0,0.18,,,
8528.71.90,0.345,0.11,0.025,0,0,,0,0.18,,,
8528.72,0,0,0,0,0,,0,0,,,
8528.72.10,0,0,0.025,0,0,,0,0.18,,,
8528.72.20,0.39,0,0.025,0,0,,0,0.18,,,
8528.72.31,0,0,0.025,0,0,"19% or Rs.1,046/ = per u | 20% or Rs.1,100/ = per u",0,0.18,,,
8528.72.32,0,0,0.025,0,0,"19% or Rs.1,807/ = per u | 20% or Rs.1,900/ = per u",0,0.18,,,
8528.72.33,0,0,0.025,0,0,"19% or Rs.2,756/ = per u | 20% or Rs.2,900/ = per u",0,0.18,,,
8528.72.34,0,0,0.025,0,0,"19% or Rs.5,512/ = per u | 20% or Rs.5,800/ = per u",0,0.18,,,
8528.72.35,0,0,0.025,0,0,"19% or Rs.6,272/ = per u | 20% or Rs.6,600/ = per u",0,0.18,,,
8528.72.36,0,0,0.025,0,0,"19% or Rs.10,450 /= per u | 20% or Rs.11,00 0/= per u",0,0.18,,,
8528.72.39,0.39,0.11,0.025,0,0,,0,0.18,,,
8528.72.41,0,0.07,0.025,0,0,,0,0.18,,,
8528.72.49,0.39,0.11,0.025,0,0,,0,0.18,,,
8528.72.91,0.39,0.07,0.025,0,0,,0,0.18,,,
8528.72.99,0.39,0.16,0.025,0,0,,0,0.18,,,
8528.73,0,0,0,0,0,,0,0,,,
8528.73.10,0,0,0.025,0,0,,0,0.18,,,
8528.73.20,0,0,0.025,0,0,,0,0.18,,,
8528.73.30,0.345,0.11,0.025,0,0,,0,0.18,,,
8528.73.90,0.345,0.11,0.025,0,0,,0,0.18,,,
8529.10,0,0,0,0,0,,0,0,,,
8529.10.10,0.3,0.16,0.025,0.05,0,,0,0.18,,,
8529.10.20,0,0.16,0.025,0,0,5% or Rs.118/= per u | 5% or Rs.118/= per u | 20% or Rs.470/= per u | 5% or Rs.115/= per unit,0,0.18,,,
8529.10.30,0.3,0.16,0.025,0.05,0,,0,0.18,,,
8529.10.90,0.295,0.16,0.025,0,0,,0,0.18,,,
8529.90,0.385,0.16,0.025,0,0,,0,0.18,,,
8530.10,0.295,0.11,0.025,0,0,,0,0.18,,,
8530.80,0.295,0.11,0.025,0,0,,0,0.18,,,
8530.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8531.10,0.385,0.11,0.025,0,0,,0,0.18,,,
8531.20,0.295,0.11,0.025,0,0,,0,0.18,,,
8531.80,0,0,0,0,0,,0,0,,,
8531.80.10,0,0.11,0.025,0,0,,0,0.18,,,
8531.80.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8531.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8532.10,0,0,0,0,0,,0,0,,,
8532.10.10,0,0.11,0.025,0,0,,0,0.18,,,
8532.10.90,0,0.11,0.025,0,0,,0,0.18,,,
8532.21,0,0,0,0,0,,0,0,,,
8532.21.10,0,0,0.025,0,0,,0,0.18,,,
8532.21.90,0,0,0.025,0,0,,0,0.18,,,
8532.22,0,0,0,0,0,,0,0,,,
8532.22.10,0,0,0.025,0,0,,0,0.18,,,
8532.22.90,0,0.11,0.025,0,0,,0,0.18,,,
8532.23,0,0,0,0,0,,0,0,,,
8532.23.10,0,0,0.025,0,0,,0,0.18,,,
8532.23.90,0,0,0.025,0,0,,0,0.18,,,
8532.24,0,0,0,0,0,,0,0,,,
8532.24.10,0,0,0.025,0,0,,0,0.18,,,
8532.24.90,0,0,0.025,0,0,,0,0.18,,,
8532.25,0,0,0,0,0,,0,0,,,
8532.25.10,0,0,0.025,0,0,,0,0.18,,,
8532.25.90,0,0.11,0.025,0,0,,0,0.18,,,
8532.29,0,0,0,0,0,,0,0,,,
8532.29.10,0,0,0.025,0,0,,0,0.18,,,
8532.29.90,0,0.11,0.025,0,0,,0,0.18,,,
8532.30,0,0,0,0,0,,0,0,,,
8532.30.10,0,0,0.025,0,0,,0,0.18,,,
8532.30.90,0,0.11,0.025,0,0,,0,0.18,,,
8532.90,0,0,0,0,0,,0,0,,,
8532.90.10,0,0,0.025,0,0,,0,0.18,,,
8532.90.90,0,0.11,0.025,0,0,,0,0.18,,,
8533.10,0,0,0.025,0,0,,0,0.18,,,
8533.21,0,0,0.025,0,0,,0,0.18,,,
8533.29,0,0.11,0.025,0,0,,0,0.18,,,
8533.31,0,0,0.025,0,0,,0,0.18,,,
8533.39,0,0,0.025,0,0,,0,0.18,,,
8533.40,0,0.11,0.025,0,0,,0,0.18,,,
8533.90,0,0,0.025,0,0,,0,0.18,,,
3534.00,0.195,0.05,0.025,0,0,,0,0.18,,,
8535.10,0,0.05,0.025,0,0,10% or Rs.535/= per kg,0,0.18,,,
8535.21,0,0.11,0.025,0,0,5% or Rs.450/= per kg | 4.5% or Rs.409/= per kg | 10% or Rs.300/= per kg,0,0.18,,,
8535.29,0,0.11,0.025,0,0,5% or Rs.450/= per kg | 4.5% or Rs.409/= per kg | 10% or Rs.300/= per kg,0,0.18,,,
8535.30,0,0.11,0.025,0,0,5% or Rs.500/= per kg | 4.5% or Rs.455/= per kg | 10% or Rs.335/= per kg,0,0.18,,,
8535.40,0,0.11,0.025,0,0,5% or Rs.800/= per kg | 4.5% or Rs.727/= per kg | 10% or Rs.535/= per kg,0,0.18,,,
8535.90,0,0.11,0.025,0,0,5% or Rs.350/= per kg | 4.5% or Rs.318/= per kg | 10% or Rs.235/= per kg,0,0.18,,,
8536.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8536.20,0,0.16,0.025,0,0,16% or Rs.640/= per kg | 5% or Rs.600/= per kg | 4.5% or Rs.539/= per kg | 20% or Rs.800/= per kg,0,0.18,,,
8536.30,0.475,0.1,0.025,0,0,,0,0.18,,,
8536.41,0.055,0.16,0.025,0,0,,0,0.18,,,
8536.49,0.055,0.16,0.025,0,0,,0,0.18,,,
8536.50,0,0,0,0,0,,0,0,,,
8536.50.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8536.50.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8536.50.30,0,0.16,0.025,0,0,16% or Rs.376/= per kg | 5% or Rs.350/= per kg | 4.5% or Rs.318/= per kg | 20% or Rs.470./ = per kg,0,0.18,,,
8536.50.90,0,0.16,0.025,0,0,16% or Rs.748/= per kg | 5% or Rs.700/= per kg | 5% or Rs.700/= per kg | 20% or Rs.935/= per kg,0,0.18,,,
8536.61,0,0,0,0,0,,0,0,,,
8536.61.10,0,0.16,0.025,0,0,,0,0.18,,,
8536.61.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
8536.69,0,0,0,0,0,,0,0,,,
8536.69.10,0,0.16,0.025,0,0,,0,0.18,,,
8536.69.21,0.2,0.1,0.025,0.05,0,,0,0.18,,,
8536.69.22,0.2,0.1,0.025,0.05,0,,0,0.18,,,
8536.69.29,0.2,0.1,0.025,0.05,0,,0,0.18,,,
8536.69.90,0.2,0.1,0.025,0.1,0,,0,0.18,,,
8536.70,0.295,0.16,0.025,0,0,,0,0.18,,,
8536.90,0,0,0,0,0,,0,0,,,
8536.90.10,0,0.16,0.025,0,0,,0,0.18,,,
8536.90.90,0.492,0.16,0.025,0,0,,0,0.18,,,
8537.10,0.2,0.16,0.025,0,0,,0,0.18,,,
8537.20,0.2,0.16,0.025,0,0,,0,0.18,,,
8538.10,0.48,0.16,0.025,0.1,0,,0,0.18,,,
8538.90,0,0.16,0.025,0,0,,0,0.18,,,
8539.10,0.295,0.11,0.025,0,0,,0,0.18,,,
8539.21,0,0,0,0,0,,0,0,,,
8539.21.10,0.395,0.11,0.025,0,0,,0,0.18,,,
8539.21.90,0.395,0.11,0.025,0,0,,0,0.18,,,
8539.22,0,0,0,0,0,,0,0,,,
8539.22.10,0.2,0.11,0.025,0,0,10% or Rs.40/= per unit,0,0.18,,,
8539.22.20,0.2,0.11,0.025,0,0,10% or Rs.40/= per unit,0,0.18,,,
8539.22.90,0.2,0.11,0.025,0,0,10% or Rs.40/= per unit,0,0.18,,,
8539.29,0,0,0,0,0,,0,0,,,
8539.29.10,0.395,0.11,0.025,0,0,,0,0.18,,,
8539.29.90,0.395,0.11,0.025,0,0,,0,0.18,,,
8539.31,0,0,0,0,0,,0,0,,,
8539.31.10,0.2,0.11,0.025,0,0,,0,0.18,,,
8539.31.20,0,0,0.025,0,0,,0,0.18,,,
8539.31.90,0.295,0.11,0.025,0,0,,0,0.18,,,
8539.32,0.055,0.11,0.025,0,0,,0,0.18,,,
8539.39,0.295,0.11,0.025,0,0,,0,0.18,,,
8539.41,0.295,0.11,0.025,0,0,,0,0.18,,,
8539.49,0.295,0.11,0.025,0,0,,0,0.18,,,
8539.51,0.38,0.11,0.025,0.05,0,,0,0.18,,,
8539.52,0.38,0.11,0.025,0,0,,0,0.18,,,
8539.90,0,0.11,0.025,0,0,,0,0.18,,,
8540.11,0,0,0,0,0,,0,0,,,
8540.11.10,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.11.90,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.12,0,0,0,0,0,,0,0,,,
8540.12.10,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.12.90,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.20,0.055,0,0.025,0,0,,0,0.18,,,
8540.40,0.055,0,0,0,0,,0,0.18,,,
8540.60,0.055,0,0.025,0,0,,0,0.18,,,
8540.71,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.79,0.055,0,0.025,0,0,,0,0.18,,,
8540.81,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.89,0.055,0.11,0.025,0,0,,0,0.18,,,
8540.91,0.055,0,0.025,0,0,,0,0.18,,,
8540.99,0.055,0,0.025,0,0,,0,0.18,,,
8541.10,0,0,0,0,0,,0,0.18,,,
8541.21,0,0,0.025,0,0,,0,0.18,,,
8541.29,0,0.11,0.025,0,0,,0,0.18,,,
8541.30,0,0.11,0.025,0,0,,0,0.18,,,
8541.41,0,0,0.025,0,0,,0,0.18,,,
8541.42,0,0,0,0,0,,0,0.18,,,
8541.43,0,0,0,0,0,,0,0.18,,,
8541.49,0,0,0.025,0,0,,0,0.18,,,
8541.51,0,0,0.025,0,0,,0,0.18,,,
8541.59,0,0,0.025,0,0,,0,0.18,,,
8541.60,0,0,0.025,0,0,,0,0.18,,,
8541.90,0,0,0.025,0,0,,0,0.18,,,
8542.31,0,0.11,0.025,0,0,,0,0.18,,,
8542.32,0,0.11,0.025,0,0,,0,0.18,,,
8542.33,0,0.11,0.025,0,0,,0,0.18,,,
8542.39,0,0.11,0.025,0,0,,0,0.18,,,
8542.90,0,0.11,0.025,0,0,,0,0.18,,,
8543.10,0,0,0.025,0,0,,0,0.18,,,
8543.20,0,0.11,0.025,0,0,,0,0.18,,,
8543.30,0,0,0.025,0,0,,0,0.18,,,
8543.40,0,0,0.025,0,0,,0,0.18,,,
8543.70,0,0,0.025,0,0,,0,0,,,
8543.70.10,0.385,0,0.025,0,0,,0,0.18,,,
8543.70.20,0,0.11,0.025,0,0,,0,0.18,,,
8543.70.90,0,0,0.025,0,0,,0,0.18,,,
8543.90,0,0.11,0.025,0,0,,0,0.18,,,
8544.11,0,0,0,0,0,,0,0,,,
8544.11.10,0.2,0.1,0.025,0.05,0,,0,0.18,,,
8544.11.90,0,0.16,0.025,0,0,,0,0.18,,,
8544.19,0.055,0.16,0.025,0,0,,0,0.18,,,
8544.20,0,0,0,0,0,,0,0,,,
8544.20.10,0.2,0,0.025,0.1,0,,0,0.18,,,
8544.20.90,0.2,0.1,0.025,0.05,0,,0,0.18,,,
8544.30,0.395,0.16,0.025,0,0,,0,0.18,,,
8544.42,0,0,0,0,0,,0,0,,,
8544.42.10,0.395,0.16,0.025,0,0,,0,0.18,,,
8544.42.91,0.2,0.16,0.025,0.1,0,,0,0.18,,,
8544.42.99,0.2,0.16,0.025,0.05,0,,0,0.18,,,
8544.49,0,0,0,0,0,,0,0,,,
8544.49.10,0.2,0.16,0.025,0.05,0,,0,0.18,,,
8544.49.20,0.2,0.16,0.025,0.1,0,,0,0.18,,,
8548.00,0.395,0.11,0.025,0,0,,0,0.18,,,
8549.11,0,0,0,0,0,,0,0,,,
8549.11.10,0.495,0,0.025,0.05,0,,0,0.18,,,
8549.11.90,0.395,0,0.025,0,0,,0,0.18,,,
8549.12,0,0,0,0,0,,0,0,,,
8549.12.10,0.495,0,0.025,0.05,0,,0,0.18,,,
8549.12.90,0.395,0,0.025,0,0,,0,0.18,,,
8549.13,0,0,0,0,0,,0,0,,,
8549.13.10,0.495,0,0.025,0.05,0,,0,0.18,,,
8549.13.90,0.395,0,0.025,0,0,,0,0.18,,,
8549.14,0,0,0,0,0,,0,0,,,
8549.14.10,0.495,0,0.025,0.05,0,,0,0.18,,,
8549.14.90,0.395,0,0.025,0,0,,0,0.18,,,
8549.19,0,0,0,0,0,,0,0,,,
8549.19.10,0.495,0,0.025,0.05,0,,0,0.18,,,
8549.19.90,0.395,0,0.025,0,0,,0,0.18,,,
8549.21,0.4,0,0.025,0,0,,0,0.18,,,
8549.29,0.3,0,0.025,0,0,,0,0.18,,,
8549.31,0.4,0,0.025,0,0,,0,0.18,,,
8549.39,0.3,0,0.025,0,0,,0,0.18,,,
8549.91,0.4,0,0.025,0,0,,0,0.18,,,
8549.99,0.3,0,0.025,0,0,,0,0.18,,,
8601.10,0,0,0.025,0,0,,0,0.18,,,
8601.20,0,0,0.025,0,0,,0,0.18,,,
8602.10,0,0,0.025,0,0,,0,0.18,,,
8602.90,0,0,0.025,0,0,,0,0.18,,,
8603.10,0,0,0.025,0,0,,0,0.18,,,
8603.90,0,0,0.025,0,0,,0,0.18,,,
8604.00,0,0,0.025,0,0,,0,0.18,,,
8605.00,0,0,0.025,0,0,,0,0.18,,,
8606.10,0,0,0.025,0,0,,0,0.18,,,
8606.30,0,0,0.025,0,0,,0,0.18,,,
8606.91,0,0,0,0,0,,0,0,,,
8606.91.10,0,0,0.025,0,0,,0,0.18,,,
8606.91.90,0,0,0.025,0,0,,0,0.18,,,
8606.92,0,0,0.025,0,0,,0,0.18,,,
8606.99,0,0,0.025,0,0,,0,0.18,,,
8607.11,0,0,0.025,0,0,,0,0.18,,,
8607.12,0,0.16,0.025,0,0,,0,0.18,,,
8607.19,0,0.16,0.025,0,0,,0,0.18,,,
8607.21,0,0.16,0.025,0,0,,0,0.18,,,
8607.29,0,0.16,0.025,0,0,,0,0.18,,,
8607.30,0,0.16,0.025,0,0,,0,0.18,,,
8607.91,0,0.16,0.025,0,0,,0,0.18,,,
8607.99,0,0.16,0.025,0,0,,0,0.18,,,
8608.00,0,0.16,0.025,0,0,,0,0.18,,,
8609.00,0,0.16,0.025,0,0,,0,0.18,,,
8701.10,0,0,0,0,0,,0,0,,,
8701.10.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.10.90,0,0.16,0.025,0,0,,0,0.18,,,
8701.21,0,0,0,0,0,,0,0,,,
8701.21.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.21.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.22,0,0,0,0,0,,0,0,,,
8701.22.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.22.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.23,0,0,0,0,0,,0,0,,,
8701.23.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.23.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.24,0,0,0,0,0,,0,0,,,
8701.24.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.24.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.29,0,0,0,0,0,,0,0,,,
8701.29.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.29.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.30,0,0,0,0,0,,0,0,,,
8701.30.10,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.30.20,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.91,0,0,0,0,0,,0,0,,,
8701.91.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.91.20,0,0.16,0.025,0,0,,0,0.18,,,
8701.91.30,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.91.40,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.92,0,0,0,0,0,,0,0,,,
8701.92.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.92.20,0,0.16,0.025,0,0,,0,0.18,,,
8701.92.30,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.92.40,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.93,0,0,0,0,0,,0,0,,,
8701.93.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.93.20,0,0.16,0.025,0,0,,0,0.18,,,
8701.93.30,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.93.40,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.94,0,0,0,0,0,,0,0,,,
8701.94.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.94.20,0,0.16,0.025,0,0,,0,0.18,,,
8701.94.30,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.94.40,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.95,0,0,0,0,0,,0,0,,,
8701.95.10,0,0.16,0.025,0,0,,0,0.18,,,
8701.95.20,0,0.16,0.025,0,0,,0,0.18,,,
8701.95.30,0.055,0.16,0.025,0,0,,0,0.18,,,
8701.95.40,0.055,0.16,0.025,0,0,,0,0.18,,,
8702.10,0,0,0,0,0.5,,0,0,,,
8702.10.12,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.13,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.19,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.21,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.29,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.32,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.33,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.39,0.5,0,0.025,0,0.5,,5432650,0.18,,,
8702.10.41,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.49,0.5,0.06,0.025,0,0.5,,7243550,0.18,,,
8702.10.53,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.54,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.55,0,0.16,0.025,0,0,,0,0.18,,,
8702.10.59,0,0,0.025,0,0,,1810900,0.18,,,
8702.10.61,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.69,0,0,0.025,0,0,,3018150,0.18,,,
8702.10.73,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.74,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.75,0,0.16,0.025,0,0,,0,0.18,,,
8702.10.79,0,0,0.025,0,0,,1810900,0.18,,,
8702.10.81,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.10.89,0,0,0.025,0,0,,3018150,0.18,,,
8702.20,0,0,0,0,0.5,,0,0,,,
8702.20.11,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.12,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.19,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.20.21,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.29,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.20.31,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.32,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.39,0.4,0,0.025,0,0.5,,5130850,0.18,,,
8 7 0 2 . 2 0 . 4 1,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.49,0.4,0,0.025,0,0.5,,6639950,0.18,,,
8702.20.51,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.52,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.53,0,0.16,0.025,0,0,,0,0.18,,,
8702.20.59,0,0,0.025,0,0,,1810900,0.18,,,
8702.20.61,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.69,0,0,0.025,0,0,,3018150,0.18,,,
8702.20.71,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.72,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.73,0,0.16,0.025,0,0,,0,0.18,,,
8702.20.79,0,0,0.025,0,0,,1810900,0.18,,,
8702.20.81,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.20.89,0,0,0.025,0,0,,3018150,0.18,,,
8702.30,0,0,0,0,0,,0,0,,,
8702.30.11,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.12,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.19,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.30.21,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.29,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.30.31,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.32,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.39,0.4,0,0.025,0,0.5,,4829050,0.18,,,
8702.30.41,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.49,0.4,0,0.025,0,0.5,,6036300,0.18,,,
8702.30.51,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.52,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.53,0,0.16,0.025,0,0,,0,0.18,,,
8702.30.59,0,0,0.025,0,0,,1810900,0.18,,,
8702.30.61,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.69,0,0,0.025,0,0,,3018150,0.18,,,
8702.30.71,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.72,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.73,0,0.16,0.025,0,0,,0,0.18,,,
8702.30.79,0,0,0.025,0,0,,1810900,0.18,,,
8702.30.81,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.30.89,0,0,0.025,0,0,,3018150,0.18,,,
8702.40,0,0,0,0,0,,0,0,,,
8702.40.11,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.12,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.19,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.40.21,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.29,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.40.31,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.32,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.39,0.4,0,0.025,0,0.5,,4225400,0.18,,,
8702.40.41,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.49,0.4,0,0.025,0,0.5,,4829050,0.18,,,
8702.40.51,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.52,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.53,0,0.16,0.025,0,0,,0,0.18,,,
8702.40.59,0,0,0.025,0,0,,1810900,0.18,,,
8702.40.61,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.69,0.4,0,0.025,0,0.5,,0,0.18,,,
8702.40.71,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.72,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.73,0,0.16,0.025,0,0,,0,0.18,,,
8702.40.79,0,0,0.025,0,0,,1810900,0.18,,,
8702.40.81,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.40.89,0.4,0,0.025,0,0.5,,3018150,0.18,,,
8702.90,0,0,0.025,0,0,,0,0,,,
8702.90.12,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.13,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.19,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.21,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.29,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.32,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.33,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.39,0.5,0,0.025,0,0.5,,2100,0.18,,,
8702.90.41,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.49,0.5,0,0.025,0,0.5,,2100,0.18,,,
8702.90.53,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.54,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.55,0,0.16,0.025,0,0,,0,0.18,,,
8702.90.59,0,0,0.025,0,0,,1810900,0.18,,,
8702.90.61,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.69,0,0,0.025,0,0,,3018150,0.18,,,
8702.90.73,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.74,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.75,0,0.1,0.025,0,0,,0,0.18,,,
8702.90.79,0,0,0.025,0,0,,1810900,0.18,,,
8702.90.81,0.5,0,0.025,0,0.5,,0,0.18,,,
8702.90.89,0,0,0.025,0,0,,3018150,0.18,,,
8703.10,0,0,0,0,0,,0,0,,,
8703.10.11,0,0,0.025,0,0,,9050,0.18,,,
8703.10.19,0.4,0,0.025,0,0.5,,482900,0.18,,,
8703.10.21,0,0,0.025,0,0,,9050,0.18,,,
8703.10.29,0.4,0,0.025,0,0.5,,482900,0.18,,,
8703.21,0,0,0,0,0,,0,0,,,
8703.21.10,0.2,0.16,0.025,0,0.5,"30% or Rs.2,25 0,000 per unit",0,0.18,,,
8703.21.20,0.2,0.16,0.025,0,0.5,"30% or Rs.2,25 0,000 per unit",0,0.18,,,
8703.21.30,0.5,0,0.025,0,0.5,,2100,0.18,,,
8703.21.40,0.5,0,0,0,0.5,,2100,0.18,,,
8703.21.51,0.4,0,0.025,0,0,,2900,0.18,,,
8703.21.52,0.4,0,0.025,0,0,,2900,0.18,,,
8703.21.53,0.4,0,0.025,0,0,,2900,0.18,,,
8703.21.54,0.4,0,0.025,0,0,,2900,0.18,,,
8703.21.55,0.4,0,0.025,0,0,,2900,0.18,,,
8703.21.62,0.2,0.16,0.025,0,0,,0,0.18,,,
8703.21.63,0.74,0,0.025,0,0.5,,482900,0.18,,,
8703.21.64,0,0.16,0.025,0,0,,0,0.18,,,
8703.21.69,0.74,0,0.025,0,0.5,,1992000,0.18,,,
8703.21.72,0.74,0,0.025,0,0.5,,482900,0.18,,,
8703.21.73,0,0.16,0.025,0,0,,0,0.18,,,
8703.21.79,0.74,0,0.025,0,0.5,,1992000,0.18,,,
8703.21.92,0.74,0,0.025,0,0.5,,1992000,0.18,,,
8703.21.93,0.74,0,0.025,0,0.5,,1992000,0.18,,,
8703.22,0,0,0,0,0,,0,0,,,
8703.22.10,0.2,0.16,0.025,0,0.5,"30% or Rs.2,25 0,000 per unit",0,0.18,,,
8703.22.20,0.2,0.16,0.025,0,0.5,"30% or Rs.2,25 0,000 per unit",0,0.18,,,
8703.22.30,0.5,0,0.025,0,0.5,,3000,0.18,,,
